id,player,team,era,positions,pts,reb,ast,stl,blk,stl_historically_unavailable,blk_historically_unavailable,raw_composite,source_contribution,source_value,flex_score,tier,tier_label,overall_rank,spin_rank,perfect_share,playable
robert_pack_bkn_1990s,Robert Pack,BKN,1990s,PG,15.9,2.5,9.6,1.7,0.1,false,false,15.0296,15.03,15.03,0.0,B,strong build piece,579,5,,true
jim_jackson_gsw_1990s,Jim Jackson,GSW,1990s,SF/SG,18.9,5.6,5.1,1.2,0.1,false,false,14.67797,14.679,15.029,0.35,B,strong build piece,580,6,,true
dave_bing_det_1960s,Dave Bing,DET,1960s,PG/SG,23.49,4.73,5.85,,,true,true,14.671488,14.672,15.022,0.35,B,strong build piece,581,3,,true
danny_manning_lac_1980s,Danny Manning,LAC,1980s,PF,16.7,6.6,3.1,1.7,1.0,false,false,15.01926,15.02,15.02,0.0,B,strong build piece,582,6,,true
mike_bantom_bkn_1970s,Mike Bantom,BKN,1970s,PF/SF,18.6,8.6,1.5,0.8,0.8,false,false,14.66815,14.669,15.019,0.35,B,strong build piece,583,4,,true
zach_randolph_mem_2010s,Zach Randolph,MEM,2010s,C/PF,16.83,10.18,1.97,0.78,0.27,false,false,14.656051,14.657,15.007,0.35,B,strong build piece,584,3,,true
rudy_gay_mem_2010s,Rudy Gay,MEM,2010s,PF/SF,19.06,6.1,2.33,1.51,0.85,false,false,14.639602,14.64,14.99,0.35,B,strong build piece,585,4,,true
charles_barkley_hou_2000s,Charles Barkley,HOU,2000s,PF/SF,14.5,10.5,3.2,0.7,0.2,false,false,14.63046,14.631,14.981,0.35,B,strong build piece,586,4,,true
kenyon_martin_bkn_2000s,Kenyon Martin,BKN,2000s,C/PF,15.11,7.59,2.35,1.27,1.39,false,false,14.627781,14.629,14.979,0.35,B,strong build piece,587,5,,true
paul_george_phi_2020s,Paul George,PHI,2020s,PF/SF/SG,16.8,5.3,4.0,1.8,0.5,false,false,14.27775,14.279,14.979,0.7,B,strong build piece,588,4,,true
andre_iguodala_phi_2000s,Andre Iguodala,PHI,2000s,PF/SF/SG,15.6,5.68,4.36,1.8,0.46,false,false,14.274424,14.275,14.975,0.7,B,strong build piece,589,4,,true
jalen_rose_ind_2000s,Jalen Rose,IND,2000s,PG/SF/SG,19.09,4.84,4.62,0.95,0.57,false,false,14.270671,14.272,14.972,0.7,B,strong build piece,590,2,,true
lenny_wilkens_okc_1970s,Lenny Wilkens,OKC,1970s,PG,18.5,4.56,9.31,,,true,true,14.969365,14.97,14.97,0.0,B,strong build piece,591,3,,true
stephen_jackson_cha_2010s,Stephen Jackson,CHA,2010s,PF/SF/SG,19.85,4.81,3.6,1.41,0.45,false,false,14.265092,14.266,14.966,0.7,B,strong build piece,592,3,,true
donovan_mitchell_uta_2010s,Donovan Mitchell,UTA,2010s,PG/SG,22.13,3.9,3.95,1.45,0.35,false,false,14.614114,14.615,14.965,0.35,B,strong build piece,593,5,,true
brook_lopez_bkn_2010s,Brook Lopez,BKN,2010s,C,19.54,6.95,1.62,0.59,1.74,false,false,14.960998,14.962,14.962,0.0,B,strong build piece,594,1,,true
brad_miller_sac_2000s,Brad Miller,SAC,2000s,C/PF,13.29,8.6,4.0,0.87,0.92,false,false,14.603337,14.604,14.954,0.35,B,strong build piece,595,3,,true
andre_miller_cle_2000s,Andre Miller,CLE,2000s,PG/SG,14.46,4.16,8.22,1.37,0.3,false,false,14.601981,14.603,14.953,0.35,B,strong build piece,596,3,,true
dino_radja_bos_1990s,Dino Radja,BOS,1990s,C/PF,16.68,8.39,1.59,0.9,1.24,false,false,14.593934,14.595,14.945,0.35,B,strong build piece,597,3,,true
kevin_mchale_bos_1980s,Kevin McHale,BOS,1980s,PF,18.48,7.6,1.77,0.38,1.81,false,false,14.943485,14.944,14.944,0.0,B,strong build piece,598,3,,true
clyde_lovellette_atl_1960s,Clyde Lovellette,ATL,1960s,C,21.28,10.0,2.12,,,true,true,14.93666,14.938,14.938,0.0,B,strong build piece,599,2,,true
alex_english_ind_1970s,Alex English,IND,1970s,SF,16.0,8.1,3.3,0.9,1.0,false,false,14.92731,14.928,14.928,0.0,B,strong build piece,600,5,,true
larry_hughes_was_2000s,Larry Hughes,WAS,2000s,PG/SF/SG,17.71,5.37,3.39,1.91,0.37,false,false,14.224599,14.225,14.925,0.7,B,strong build piece,601,5,,true
clem_haskins_chi_1970s,Clem Haskins,CHI,1970s,PG/SG,20.3,4.6,7.6,,,true,true,14.56474,14.566,14.916,0.35,B,strong build piece,602,4,,true
jeff_hornacek_phx_1990s,Jeff Hornacek,PHX,1990s,PG/SG,18.24,4.56,5.07,1.7,0.27,false,false,14.563335,14.564,14.914,0.35,B,strong build piece,603,5,,true
shawn_marion_mia_2000s,Shawn Marion,MIA,2000s,PF/SF,12.63,9.39,1.99,1.54,1.04,false,false,14.557314,14.558,14.908,0.35,B,strong build piece,604,5,,true
cj_mccollum_nop_2020s,CJ McCollum,NOP,2020s,PG/SG,21.0,4.2,4.9,0.9,0.5,false,false,14.55336,14.554,14.904,0.35,B,strong build piece,605,4,,true
danny_ainge_sac_1990s,Danny Ainge,SAC,1990s,PG/SG,17.9,4.3,6.0,1.5,0.2,false,false,14.53668,14.538,14.888,0.35,B,strong build piece,606,5,,true
andrew_bynum_lal_2010s,Andrew Bynum,LAL,2010s,C,15.12,9.81,1.25,0.47,1.75,false,false,14.885433,14.886,14.886,0.0,B,strong build piece,607,5,,true
juwan_howard_den_2000s,Juwan Howard,DEN,2000s,C/PF/SF,17.78,7.5,2.86,0.88,0.45,false,false,14.182492,14.183,14.883,0.7,B,strong build piece,608,6,,true
sleepy_floyd_gsw_1980s,Sleepy Floyd,GSW,1980s,PG/SG,17.68,3.28,6.74,1.61,0.3,false,false,14.524337,14.525,14.875,0.35,B,strong build piece,609,5,,true
jaren_jackson_jr_uta_2020s,Jaren Jackson Jr.,UTA,2020s,C/PF,19.4,5.7,2.0,1.1,1.4,false,false,14.51926,14.52,14.87,0.35,B,strong build piece,610,5,,true
al_harrington_atl_2000s,Al Harrington,ATL,2000s,C/PF/SF,18.09,6.95,3.15,1.19,0.2,false,false,14.164417,14.165,14.865,0.7,B,strong build piece,611,8,,true
bob_love_chi_1970s,Bob Love,CHI,1970s,PF/SF,22.35,7.03,1.77,0.91,0.2,false,false,14.514607,14.515,14.865,0.35,B,strong build piece,612,5,,true
phil_ford_sac_1970s,Phil Ford,SAC,1970s,PG,15.9,2.3,8.6,2.2,0.1,false,false,14.86311,14.864,14.864,0.0,B,strong build piece,613,4,,true
world_b_free_gsw_1980s,World B. Free,GSW,1980s,PG/SG,23.37,2.77,5.4,1.05,0.15,false,false,14.51184,14.513,14.863,0.35,B,strong build piece,614,6,,true
jim_fox_phx_1960s,Jim Fox,PHX,1960s,C,13.8,13.3,2.8,,,true,true,14.85329,14.854,14.854,0.0,B,strong build piece,615,2,,true
george_johnson_bkn_1970s,George Johnson,BKN,1970s,C/PF/SF,7.67,8.77,1.25,0.95,3.3,false,false,14.150085,14.151,14.851,0.7,B,strong build piece,616,5,,true
danny_manning_atl_1990s,Danny Manning,ATL,1990s,PF,15.7,6.5,3.3,1.8,1.0,false,false,14.8491,14.85,14.85,0.0,B,strong build piece,617,5,,true
deandre_ayton_phx_2020s,Deandre Ayton,PHX,2020s,C,16.5,10.2,1.5,0.6,0.9,false,false,14.84709,14.848,14.848,0.0,B,strong build piece,618,5,,true
dan_issel_den_1980s,Dan Issel,DEN,1980s,C,20.54,7.26,2.25,0.92,0.6,false,false,14.841689,14.843,14.843,0.0,B,strong build piece,619,4,,true
dave_debusschere_nyk_1960s,Dave DeBusschere,NYK,1960s,PF/SF,16.4,11.4,2.7,,,true,true,14.49191,14.493,14.843,0.35,B,strong build piece,620,5,,true
fred_vanvleet_hou_2020s,Fred VanVleet,HOU,2020s,PG/SG,15.8,3.8,6.8,1.5,0.6,false,false,14.48919,14.49,14.84,0.35,B,strong build piece,621,7,,true
darius_garland_cle_2020s,Darius Garland,CLE,2020s,PG/SG,19.9,2.8,7.1,1.2,0.1,false,false,14.48821,14.489,14.839,0.35,B,strong build piece,622,5,,true
zavier_simpson_okc_2020s,Zavier Simpson,OKC,2020s,SG/SF,11.0,5.3,7.5,1.3,1.0,false,false,14.47921,14.48,14.83,0.35,B,strong build piece,623,4,,true
rudy_gobert_uta_2010s,Rudy Gobert,UTA,2010s,C,11.15,10.55,1.34,0.68,2.19,false,false,14.828817,14.829,14.829,0.0,B,strong build piece,624,4,,true
vlade_divac_lal_1990s,Vlade Divac,LAL,1990s,C,12.49,8.68,2.6,1.27,1.6,false,false,14.826853,14.828,14.828,0.0,B,strong build piece,625,3,,true
shaquille_oneal_phx_2000s,Shaquille O'Neal,PHX,2000s,C,16.47,9.0,1.7,0.65,1.35,false,false,14.823841,14.825,14.825,0.0,B,strong build piece,626,6,,true
jamaal_wilkes_lal_1970s,Jamaal Wilkes,LAL,1970s,PF/SF,16.41,7.44,3.11,1.56,0.34,false,false,14.468709,14.47,14.82,0.35,B,strong build piece,627,9,,true
kevin_porter_jr_hou_2020s,Kevin Porter Jr.,HOU,2020s,PG/SF/SG,17.1,4.5,6.1,1.1,0.3,false,false,14.11421,14.115,14.815,0.7,B,strong build piece,628,8,,true
kevin_garnett_bos_2010s,Kevin Garnett,BOS,2010s,C/PF/SF,14.92,8.05,2.56,1.08,0.87,false,false,14.112909,14.114,14.814,0.7,B,strong build piece,629,5,,true
jarrett_allen_cle_2020s,Jarrett Allen,CLE,2020s,C,14.8,9.9,1.9,0.8,1.1,false,false,14.79724,14.798,14.798,0.0,B,strong build piece,630,4,,true
rudy_gay_sac_2010s,Rudy Gay,SAC,2010s,PF/SF,19.31,6.04,2.8,1.24,0.67,false,false,14.441916,14.443,14.793,0.35,B,strong build piece,631,3,,true
mitch_richmond_sac_1990s,Mitch Richmond,SAC,1990s,SG,23.35,3.75,4.11,1.31,0.28,false,false,14.790453,14.791,14.791,0.0,B,strong build piece,632,4,,true
wes_unseld_was_1980s,Wes Unseld,WAS,1980s,C,8.96,12.17,3.72,0.8,0.66,false,false,14.781053,14.782,14.782,0.0,B,strong build piece,633,5,,true
clarence_weatherspoon_phi_1990s,Clarence Weatherspoon,PHI,1990s,PF/SF,15.33,8.3,1.97,1.16,1.1,false,false,14.428565,14.429,14.779,0.35,B,strong build piece,634,5,,true
michael_finley_dal_1990s,Michael Finley,DAL,1990s,SF/SG,19.52,5.06,4.14,1.31,0.37,false,false,14.425705,14.427,14.777,0.35,B,strong build piece,635,3,,true
baron_davis_lac_2000s,Baron Davis,LAC,2000s,PG,14.9,3.7,7.7,1.7,0.5,false,false,14.77327,14.774,14.774,0.0,B,strong build piece,636,5,,true
ray_allen_mil_2000s,Ray Allen,MIL,2000s,SG,21.86,4.69,4.01,1.34,0.22,false,false,14.766614,14.768,14.768,0.0,B,strong build piece,637,4,,true
david_robinson_sas_2000s,David Robinson,SAS,2000s,C,13.48,8.64,1.4,1.04,2.1,false,false,14.766932,14.768,14.768,0.0,B,strong build piece,638,2,,true
bob_rule_okc_1960s,Bob Rule,OKC,1960s,C,21.05,10.5,1.45,,,true,true,14.760625,14.761,14.761,0.0,B,strong build piece,639,2,,true
ray_williams_bkn_1980s,Ray Williams,BKN,1980s,PG/SG,16.99,3.41,5.77,2.02,0.43,false,false,14.40539,14.406,14.756,0.35,B,strong build piece,640,4,,true
swen_nater_mil_1970s,Swen Nater,MIL,1970s,C,13.0,12.0,1.5,0.8,0.7,false,false,14.75325,14.754,14.754,0.0,B,strong build piece,641,5,,true
kiki_vandeweghe_den_1980s,Kiki Vandeweghe,DEN,1980s,PF/SF,23.32,5.25,2.68,0.68,0.5,false,false,14.398285,14.399,14.749,0.35,B,strong build piece,642,5,,true
paul_pierce_bos_1990s,Paul Pierce,BOS,1990s,SF/SG,16.5,6.4,2.4,1.7,1.0,false,false,14.39435,14.395,14.745,0.35,B,strong build piece,643,4,,true
desmond_bane_orl_2020s,Desmond Bane,ORL,2020s,SG,19.6,5.1,4.7,1.1,0.5,false,false,14.74401,14.745,14.745,0.0,B,strong build piece,644,2,,true
antoine_walker_dal_2000s,Antoine Walker,DAL,2000s,PF,14.0,8.3,4.5,0.8,0.8,false,false,14.73606,14.737,14.737,0.0,B,strong build piece,645,3,,true
stephon_marbury_min_1990s,Stephon Marbury,MIN,1990s,PG/SG,16.94,2.82,8.35,1.21,0.2,false,false,14.384546,14.385,14.735,0.35,B,strong build piece,646,6,,true
jack_sikma_okc_1970s,Jack Sikma,OKC,1970s,C/PF,13.15,10.35,2.4,0.9,0.65,false,false,14.371085,14.372,14.722,0.35,B,strong build piece,647,5,,true
isaiah_hartenstein_okc_2020s,Isaiah Hartenstein,OKC,2020s,C/PF,10.2,10.1,3.6,0.9,1.0,false,false,14.37116,14.372,14.722,0.35,B,strong build piece,648,5,,true
eric_bledsoe_mil_2010s,Eric Bledsoe,MIL,2010s,PG/SG,16.81,4.27,5.31,1.74,0.5,false,false,14.36849,14.369,14.719,0.35,B,strong build piece,649,4,,true
oscar_robertson_mil_1970s,Oscar Robertson,MIL,1970s,PG,16.34,4.93,7.47,1.1,0.1,false,false,14.714524,14.715,14.715,0.0,B,strong build piece,650,6,,true
earl_monroe_was_1960s,Earl Monroe,WAS,1960s,PG/SG,25.04,4.61,4.6,,,true,true,14.362489,14.363,14.713,0.35,B,strong build piece,651,4,,true
steve_nash_phx_2010s,Steve Nash,PHX,2010s,PG,14.74,3.28,11.05,0.56,0.1,false,false,14.703383,14.704,14.704,0.0,B,strong build piece,652,4,,true
mike_mitchell_cle_1980s,Mike Mitchell,CLE,1980s,SF,22.82,6.45,1.4,0.87,0.73,false,false,14.700746,14.702,14.702,0.0,B,strong build piece,653,5,,true
sam_perkins_dal_1990s,Sam Perkins,DAL,1990s,C/PF/SF,15.9,7.5,2.3,1.2,0.8,false,false,13.99496,13.996,14.696,0.7,B,strong build piece,654,5,,true
vin_baker_okc_1990s,Vin Baker,OKC,1990s,C/PF,17.62,7.47,1.81,1.04,1.0,false,false,14.334518,14.335,14.685,0.35,B,strong build piece,655,4,,true
jusuf_nurki_por_2020s,Jusuf Nurkić,POR,2020s,C,13.3,9.7,3.0,1.0,0.8,false,false,14.68433,14.685,14.685,0.0,B,strong build piece,656,5,,true
archie_clark_was_1970s,Archie Clark,WAS,1970s,PG/SG,19.62,3.13,6.85,1.1,0.1,false,false,14.331142,14.332,14.682,0.35,B,strong build piece,657,5,,true
otis_thorpe_hou_1990s,Otis Thorpe,HOU,1990s,C/PF,15.61,9.69,2.59,0.73,0.33,false,false,14.325333,14.326,14.676,0.35,B,strong build piece,658,5,,true
don_buse_ind_1970s,Don Buse,IND,1970s,PG/SG,8.0,3.3,8.5,3.5,0.2,false,false,14.32421,14.325,14.675,0.35,B,strong build piece,659,6,,true
andre_iguodala_den_2010s,Andre Iguodala,DEN,2010s,PF/SF/SG,13.0,5.3,5.4,1.7,0.7,false,false,13.96278,13.964,14.664,0.7,B,strong build piece,660,3,,true
tyreke_evans_sac_2010s,Tyreke Evans,SAC,2010s,PG/SF/SG,17.16,4.73,4.73,1.4,0.44,false,false,13.957388,13.958,14.658,0.7,B,strong build piece,661,4,,true
christian_laettner_atl_1990s,Christian Laettner,ATL,1990s,C/PF,15.76,7.78,2.6,1.09,0.9,false,false,14.306069,14.307,14.657,0.35,B,strong build piece,662,6,,true
bailey_howell_was_1960s,Bailey Howell,WAS,1960s,PF/SF,18.36,10.41,2.3,,,true,true,14.298595,14.299,14.649,0.35,B,strong build piece,663,5,,true
antonio_mcdyess_phx_1990s,Antonio McDyess,PHX,1990s,C/PF,15.1,7.6,1.3,1.2,1.7,false,false,14.29279,14.293,14.643,0.35,B,strong build piece,664,6,,true
rudy_tomjanovich_hou_1970s,Rudy Tomjanovich,HOU,1970s,PF/SF,18.18,8.6,2.11,0.76,0.35,false,false,14.289657,14.29,14.64,0.35,B,strong build piece,665,3,,true
greg_monroe_det_2010s,Greg Monroe,DET,2010s,C/PF,14.31,9.22,2.27,1.2,0.62,false,false,14.286383,14.287,14.637,0.35,B,strong build piece,666,4,,true
happy_hairston_det_1960s,Happy Hairston,DET,1960s,PF/SF,18.27,11.39,1.32,,,true,true,14.282655,14.283,14.633,0.35,B,strong build piece,667,4,,true
rick_roberson_por_1970s,Rick Roberson,POR,1970s,C/PF,13.5,10.2,1.9,0.9,0.8,false,false,14.27766,14.278,14.628,0.35,B,strong build piece,668,6,,true
jamaal_wilkes_gsw_1970s,Jamaal Wilkes,GSW,1970s,PF/SF,16.54,8.22,2.32,1.39,0.3,false,false,14.274327,14.275,14.625,0.35,B,strong build piece,669,6,,true
patrick_ewing_nyk_2000s,Patrick Ewing,NYK,2000s,C/PF,15.0,9.7,0.9,0.6,1.4,false,false,14.27146,14.272,14.622,0.35,B,strong build piece,670,2,,true
rudy_larusso_gsw_1960s,Rudy LaRusso,GSW,1960s,PF/SF,21.26,8.86,2.2,,,true,true,14.26105,14.262,14.612,0.35,B,strong build piece,671,5,,true
isaac_austin_lac_1990s,Isaac Austin,LAC,1990s,C,15.2,8.7,3.4,0.7,0.8,false,false,14.61122,14.612,14.612,0.0,B,strong build piece,672,5,,true
jim_jackson_bkn_1990s,Jim Jackson,BKN,1990s,SF/SG,16.5,5.9,5.2,0.9,0.5,false,false,14.25654,14.257,14.607,0.35,B,strong build piece,673,7,,true
norm_nixon_lal_1970s,Norm Nixon,LAL,1970s,PG,15.41,2.9,7.91,2.1,0.15,false,false,14.595861,14.597,14.597,0.0,B,strong build piece,674,8,,true
dave_debusschere_det_1960s,Dave DeBusschere,DET,1960s,PF/SF,16.1,11.25,2.62,,,true,true,14.244871,14.246,14.596,0.35,B,strong build piece,675,5,,true
marcus_camby_nyk_2000s,Marcus Camby,NYK,2000s,C/PF,11.12,9.98,0.86,0.92,2.03,false,false,14.24008,14.241,14.591,0.35,B,strong build piece,676,3,,true
paul_silas_bos_1970s,Paul Silas,BOS,1970s,PF,11.52,12.34,2.65,0.73,0.3,false,false,14.583164,14.584,14.584,0.0,B,strong build piece,677,4,,true
adrian_dantley_lac_1970s,Adrian Dantley,LAC,1970s,SF,20.3,7.6,1.9,1.2,0.2,false,false,14.57933,14.58,14.58,0.0,B,strong build piece,678,7,,true
charles_oakley_nyk_1980s,Charles Oakley,NYK,1980s,C/PF,12.9,10.5,2.3,1.3,0.2,false,false,14.21441,14.215,14.565,0.35,B,strong build piece,679,6,,true
dennis_rodman_chi_1990s,Dennis Rodman,CHI,1990s,PF/SF,5.23,15.27,2.83,0.6,0.29,false,false,14.208292,14.209,14.559,0.35,B,strong build piece,680,4,,true
khyri_thomas_hou_2020s,Khyri Thomas,HOU,2020s,SG,16.4,3.6,5.0,1.8,1.2,false,false,14.55864,14.559,14.559,0.0,B,strong build piece,681,5,,true
dennis_johnson_phx_1980s,Dennis Johnson,PHX,1980s,PG/SG,17.54,4.7,4.43,1.43,0.67,false,false,14.207156,14.208,14.558,0.35,B,strong build piece,682,6,,true
kawhi_leonard_sas_2010s,Kawhi Leonard,SAS,2010s,SF/SG/PF,16.35,6.16,2.27,1.77,0.73,false,false,13.854468,13.855,14.555,0.7,B,strong build piece,683,4,,true
reggie_theus_chi_1980s,Reggie Theus,CHI,1980s,PG/SG,19.32,3.56,5.7,1.36,0.19,false,false,14.202878,14.204,14.554,0.35,B,strong build piece,684,4,,true
amen_thompson_hou_2020s,Amen Thompson,HOU,2020s,SF,14.0,7.5,3.9,1.4,0.8,false,false,14.55222,14.553,14.553,0.0,B,strong build piece,685,6,,true
mark_jackson_lac_1990s,Mark Jackson,LAC,1990s,PG,12.68,4.55,8.7,1.6,0.1,false,false,14.542609,14.543,14.543,0.0,B,strong build piece,686,6,,true
rj_barrett_tor_2020s,RJ Barrett,TOR,2020s,SF/SG,20.2,5.7,4.0,0.7,0.3,false,false,14.1897,14.191,14.541,0.35,B,strong build piece,687,6,,true
reggie_lewis_bos_1990s,Reggie Lewis,BOS,1990s,SF/SG,19.34,4.68,2.82,1.33,1.05,false,false,14.186429,14.187,14.537,0.35,B,strong build piece,688,5,,true
michael_finley_dal_2000s,Michael Finley,DAL,2000s,SF/SG,19.89,5.22,3.67,1.13,0.39,false,false,14.183762,14.185,14.535,0.35,B,strong build piece,689,4,,true
dick_van_arsdale_phx_1960s,Dick Van Arsdale,PHX,1960s,SG,21.0,6.9,4.8,,,true,true,14.53437,14.535,14.535,0.0,B,strong build piece,690,3,,true
alex_sarr_was_2020s,Alex Sarr,WAS,2020s,PF/C,14.7,7.0,2.5,0.8,1.8,false,false,14.18021,14.181,14.531,0.35,B,strong build piece,691,6,,true
derrick_rose_chi_2010s,Derrick Rose,CHI,2010s,PG,20.44,3.63,6.16,0.79,0.4,false,false,14.524136,14.525,14.525,0.0,B,strong build piece,692,3,,true
dave_cowens_bos_1980s,Dave Cowens,BOS,1980s,C/PF,14.2,8.1,3.1,1.0,0.9,false,false,14.17356,14.174,14.524,0.35,B,strong build piece,693,4,,true
troy_murphy_ind_2010s,Troy Murphy,IND,2010s,PF,14.6,10.2,2.1,1.0,0.5,false,false,14.51955,14.52,14.52,0.0,B,strong build piece,694,3,,true
maurice_lucas_bkn_1980s,Maurice Lucas,BKN,1980s,PF,14.82,8.77,2.82,0.82,0.97,false,false,14.518181,14.519,14.519,0.0,B,strong build piece,695,3,,true
mark_price_cle_1990s,Mark Price,CLE,1990s,PG,17.74,2.8,8.03,1.34,0.12,false,false,14.500391,14.501,14.501,0.0,B,strong build piece,696,4,,true
russell_westbrook_sac_2020s,Russell Westbrook,SAC,2020s,PG,15.2,5.4,6.7,1.3,0.2,false,false,14.4989,14.5,14.5,0.0,B,strong build piece,697,3,,true
gail_goodrich_phx_1970s,Gail Goodrich,PHX,1970s,PG/SG,20.0,4.2,7.5,,,true,true,14.14799,14.149,14.499,0.35,B,strong build piece,698,7,,true
bill_bridges_phi_1970s,Bill Bridges,PHI,1970s,PF,13.31,13.32,2.47,,,true,true,14.494213,14.495,14.495,0.0,B,strong build piece,699,4,,true
antoine_carr_sac_1990s,Antoine Carr,SAC,1990s,C/PF/SF,19.65,5.41,2.35,0.57,1.21,false,false,13.792177,13.793,14.493,0.7,B,strong build piece,700,6,,true
julian_reese_was_2020s,Julian Reese,WAS,2020s,SF/PF,11.8,10.5,1.8,1.4,0.6,false,false,14.14273,14.143,14.493,0.35,B,strong build piece,701,7,,true
mike_bibby_mem_2000s,Mike Bibby,MEM,2000s,PG,15.2,3.7,8.25,1.45,0.15,false,false,14.4902,14.491,14.491,0.0,B,strong build piece,702,3,,true
paul_silas_phx_1970s,Paul Silas,PHX,1970s,PF,14.07,12.04,3.34,,,true,true,14.484686,14.485,14.485,0.0,B,strong build piece,703,6,,true
ml_carr_det_1970s,M.L. Carr,DET,1970s,SF,14.8,7.4,2.6,2.13,0.54,false,false,14.479175,14.48,14.48,0.0,B,strong build piece,704,4,,true
cedric_ceballos_lal_1990s,Cedric Ceballos,LAL,1990s,SF,20.82,7.33,1.64,1.09,0.33,false,false,14.465164,14.466,14.466,0.0,B,strong build piece,705,4,,true
tobias_harris_phi_2010s,Tobias Harris,PHI,2010s,PF/SF,18.2,7.9,2.9,0.4,0.5,false,false,14.11546,14.116,14.466,0.35,B,strong build piece,706,6,,true
jeff_teague_ind_2010s,Jeff Teague,IND,2010s,PG,15.3,4.0,7.8,1.2,0.4,false,false,14.46278,14.464,14.464,0.0,B,strong build piece,707,4,,true
charles_smith_lac_1980s,Charles Smith,LAC,1980s,PF/PG/SF/SG,16.3,6.5,1.5,1.0,1.3,false,false,13.40724,13.408,14.458,1.05,B,strong build piece,708,8,,true
dangelo_russell_bkn_2010s,D'Angelo Russell,BKN,2010s,PG,19.02,3.9,6.33,1.05,0.27,false,false,14.44482,14.446,14.446,0.0,B,strong build piece,709,2,,true
theo_ratliff_phi_1990s,Theo Ratliff,PHI,1990s,C/PF,11.2,7.67,0.65,0.79,3.27,false,false,14.084879,14.085,14.435,0.35,B,strong build piece,710,6,,true
john_shumate_det_1970s,John Shumate,DET,1970s,PF,15.5,8.9,2.0,1.2,0.7,false,false,14.42933,14.43,14.43,0.0,B,strong build piece,711,5,,true
brandon_roy_por_2000s,Brandon Roy,POR,2000s,SG,19.78,4.62,5.05,1.13,0.24,false,false,14.428248,14.429,14.429,0.0,B,strong build piece,712,2,,true
paul_pierce_bos_2010s,Paul Pierce,BOS,2010s,SF/SG,18.78,5.35,3.9,1.1,0.46,false,false,14.077259,14.078,14.428,0.35,B,strong build piece,713,6,,true
karl_malone_lal_2000s,Karl Malone,LAL,2000s,PF,13.2,8.7,3.9,1.2,0.5,false,false,14.42752,14.428,14.428,0.0,B,strong build piece,714,5,,true
robert_parish_gsw_1970s,Robert Parish,GSW,1970s,C,12.91,9.14,1.23,1.0,1.85,false,false,14.422415,14.423,14.423,0.0,B,strong build piece,715,5,,true
andrei_kirilenko_uta_2000s,Andrei Kirilenko,UTA,2000s,PF/SF,12.47,5.82,2.79,1.42,2.21,false,false,14.070357,14.071,14.421,0.35,B,strong build piece,716,4,,true
al_harrington_nyk_2000s,Al Harrington,NYK,2000s,C/PF/SF,20.7,6.3,1.4,1.2,0.3,false,false,13.71649,13.717,14.417,0.7,B,strong build piece,717,5,,true
ervin_johnson_den_1990s,Ervin Johnson,DEN,1990s,C,7.1,11.1,0.9,0.8,2.8,false,false,14.40862,14.409,14.409,0.0,B,strong build piece,718,7,,true
john_shumate_lac_1970s,John Shumate,LAC,1970s,PF,13.96,9.23,2.23,1.14,0.88,false,false,14.403578,14.404,14.404,0.0,B,strong build piece,719,9,,true
tom_chambers_okc_1980s,Tom Chambers,OKC,1980s,PF,20.43,6.54,2.37,0.88,0.62,false,false,14.403193,14.404,14.404,0.0,B,strong build piece,720,6,,true
otis_birdsong_sac_1980s,Otis Birdsong,SAC,1980s,SG,23.58,3.81,2.87,1.51,0.3,false,false,14.400307,14.401,14.401,0.0,B,strong build piece,721,6,,true
terry_rozier_cha_2020s,Terry Rozier,CHA,2020s,PG,20.3,4.3,4.6,1.3,0.3,false,false,14.39968,14.401,14.401,0.0,B,strong build piece,722,2,,true
jalen_williams_okc_2020s,Jalen Williams,OKC,2020s,PF/SG,18.0,4.6,4.6,1.3,0.5,false,false,14.04555,14.046,14.396,0.35,B,strong build piece,723,6,,true
andre_miller_phi_2000s,Andre Miller,PHI,2000s,PG/SG,15.86,4.29,6.85,1.3,0.14,false,false,14.044646,14.045,14.395,0.35,B,strong build piece,724,5,,true
marques_johnson_lac_1980s,Marques Johnson,LAC,1980s,SF/SG,18.28,5.54,3.55,1.2,0.55,false,false,14.036747,14.038,14.388,0.35,B,strong build piece,725,7,,true
maurice_lucas_phx_1980s,Maurice Lucas,PHX,1980s,PF,15.38,9.69,2.62,0.67,0.48,false,false,14.383108,14.384,14.384,0.0,B,strong build piece,726,5,,true
jim_chones_cle_1970s,Jim Chones,CLE,1970s,C/PF,14.32,9.48,1.78,0.56,1.11,false,false,14.030646,14.031,14.381,0.35,B,strong build piece,727,2,,true
bob_rule_okc_1970s,Bob Rule,OKC,1970s,C,22.01,9.24,1.58,,,true,true,14.37807,14.379,14.379,0.0,B,strong build piece,728,4,,true
mike_bantom_ind_1970s,Mike Bantom,IND,1970s,PF/SF,15.0,7.7,2.85,1.2,0.7,false,false,14.023445,14.024,14.374,0.35,B,strong build piece,729,7,,true
norm_nixon_lal_1980s,Norm Nixon,LAL,1980s,PG,16.86,2.6,7.95,1.63,0.13,false,false,14.367158,14.368,14.368,0.0,B,strong build piece,730,3,,true
chris_bosh_mia_2010s,Chris Bosh,MIA,2010s,C/PF,18.01,7.33,1.79,0.87,0.87,false,false,14.010971,14.012,14.362,0.35,B,strong build piece,731,4,,true
